id	hero	house	levelup	wifenum	idiom	word	posx	posy	answer	
49	4	3	8	2	空前绝后,不关痛痒,不辨真伪,真情实感,除恶务尽,深恶痛绝,感激不尽,不分彼此,不顾一切,顾此失彼,此起彼伏	空,不,辨,真,伪,除,前,关,情,深,恶,痛,绝,痛,实,务,后,痒,感,激,不,尽,不,分,顾,此,失,彼,一,此,起,彼,伏,切	8,1,2,3,4,6,8,1,3,5,6,7,8,1,3,6,8,1,3,4,5,6,2,5,2,3,4,5,2,5,6,7,8,2	8,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,0	0,3,4,8,10,11,12,13,15,17,18,21,23,24,26,29,31,33	
50	4	3	8	2	孤家寡人,孤掌难鸣,四海为家,千依百顺,不远千里,不得人心,心烦意乱,背信弃义,百折千回,始乱终弃	孤,掌,难,鸣,四,海,为,家,寡,千,不,得,人,心,依,远,烦,背,百,折,千,回,意,信,顺,里,始,乱,终,弃,义	4,5,6,7,1,2,3,4,4,0,2,3,4,5,0,2,5,7,0,1,2,3,5,7,0,2,4,5,6,7,7	7,7,7,7,6,6,6,6,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,0	1,3,4,6,7,8,11,12,13,14,15,17,18,19,20,22,27,29	
51	4	3	8	2	万死不辞,万象更新,新仇旧恨,恻隐之心,自作聪明,自强不息,怀恨在心,在劫难逃,月明星稀,死里逃生	万,象,更,新,恻,死,仇,隐,自,强,不,息,旧,之,作,辞,怀,恨,在,心,聪,劫,月,明,星,稀,难,死,里,逃,生	3,4,5,6,8,3,6,8,1,2,3,4,6,8,1,3,5,6,7,8,1,7,0,1,2,3,7,5,6,7,8	7,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1	0,1,3,5,7,8,10,17,18,19,20,23,25,26,27,29	
52	4	3	8	2	瑕不掩瑜,不共戴天,天诛地灭,闭门思过,扫地出门,言过其实,得天独厚,得过且过,高官厚禄	瑕,不,共,戴,天,掩,诛,闭,瑜,扫,地,出,门,灭,思,言,得,过,且,过,天,其,独,实,高,官,厚,禄	1,1,2,3,4,1,4,6,1,3,4,5,6,4,6,8,5,6,7,8,5,8,5,8,3,4,5,6	8,7,7,7,7,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,2,2,1,1,0,0,0,0	0,1,3,6,8,10,12,13,16,17,19,21,22,24,26,27	
53	4	3	8	2	博古通今,古今中外,秋风落叶,争风吃醋,今夕何夕,何罪之有,一笑了之,一叶知秋,知法犯法,付之一笑	博,古,今,中,外,秋,通,争,风,吃,醋,今,夕,何,夕,落,罪,一,叶,知,秋,付,之,一,笑,法,有,了,犯,之,法	1,1,2,3,4,6,1,5,6,7,8,1,2,3,4,6,3,5,6,7,8,2,3,4,5,7,3,5,7,5,7	7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0	1,2,3,5,6,7,8,9,11,13,14,16,18,19,20,21,23,24,25,27,29	
54	4	3	8	2	是非分明,非亲非故,两面三刀,面目全非,推己及人,真伪莫辨,真刀真枪,真知灼见,无所不为,力所不及,见义勇为	是,非,分,明,两,亲,面,目,全,非,三,故,推,真,刀,真,枪,无,己,伪,知,力,所,不,及,莫,灼,不,人,辨,见,义,勇,为	4,5,6,7,2,5,2,3,4,5,2,5,8,1,2,3,4,6,8,1,3,5,6,7,8,1,3,6,8,1,3,4,5,6	7,7,7,7,6,6,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0	0,1,2,5,6,7,8,11,14,15,16,18,19,22,23,24,26,28,29,31,32,33	
55	4	3	8	2	貌合神离,凄风冷雨,冷眼旁观,操之过急,神来之笔,隔墙有耳,隔岸观火,火树银花,狗拿耗子,狗急跳墙,孺子可教	貌,凄,风,冷,雨,合,操,眼,神,来,之,笔,旁,离,过,隔,岸,观,火,狗,急,跳,墙,树,拿,有,银,耗,耳,花,孺,子,可,教	1,5,6,7,8,1,3,7,1,2,3,4,7,1,3,5,6,7,8,2,3,4,5,8,2,5,8,2,5,8,1,2,3,4	7,7,7,7,7,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0	0,1,3,6,8,10,12,13,14,16,18,19,21,22,23,24,25,31,32,33	
56	4	3	8	2	引吭高歌,引蛇出洞,明媒正娶,正中下怀,长吁短叹,长歌当哭,短小精悍,精打细算,开源节流,开怀畅饮,饮鸩止渴,细枝末节	引,蛇,出,洞,吭,高,明,媒,正,娶,长,歌,当,哭,中,吁,下,短,小,精,悍,开,怀,畅,饮,叹,打,源,鸩,细,枝,末,节,止,算,流,渴	1,2,3,4,1,1,4,5,6,7,0,1,2,3,6,0,6,0,1,2,3,5,6,7,8,0,2,5,8,2,3,4,5,8,2,5,8	8,8,8,8,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0	1,3,4,5,6,8,9,10,11,13,14,17,19,21,22,23,27,28,29,31,34,35,36	
57	4	3	8	2	乐极生悲,生生不息,自卖自夸,不知死活,活蹦乱跳,自强不息,不劳而获,胡搅蛮缠,胡言乱语,缠绵悱恻	乐,极,生,悲,自,生,卖,不,知,死,活,自,强,不,息,蹦,夸,劳,胡,言,乱,语,而,搅,跳,获,蛮,缠,绵,悱,恻	2,3,4,5,1,4,1,4,5,6,7,1,2,3,4,7,1,3,5,6,7,8,3,5,7,3,5,5,6,7,8	7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,0,0,0,0	2,3,7,8,11,13,14,15,16,17,18,20,21,23,25,27,29,30	
58	4	3	8	2	居无求安,安分守己,苦大仇深,大江东去,足不出户,身不由己,东倒西歪,歪门邪道,门当户对,豺狼当道	居,无,求,安,分,苦,大,仇,深,足,守,江,身,不,由,己,东,倒,西,歪,出,去,门,当,户,对,邪,豺,狼,当,道	5,6,7,8,8,0,1,2,3,6,8,1,5,6,7,8,1,2,3,4,6,1,4,5,6,7,4,1,2,3,4	7,7,7,7,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,0,0,0,0	0,1,2,5,7,10,12,13,15,16,18,19,21,22,24,25,26,27,28	
59	4	3	8	2	全心全意,丢三落四,四面楚歌,面目全非,洛阳纸贵,水漫金山,水调歌头,头昏眼花,竹篮打水,纸醉金迷,桃花流水	全,丢,三,落,四,心,面,目,全,非,楚,意,洛,水,调,歌,头,竹,阳,漫,昏,篮,纸,醉,金,迷,眼,打,贵,山,桃,花,流,水	7,2,3,4,5,7,5,6,7,8,5,7,1,3,4,5,6,8,1,3,6,8,1,2,3,4,6,8,1,3,5,6,7,8	7,6,6,6,6,6,5,5,5,5,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0	0,2,4,6,8,11,12,13,15,17,18,19,20,21,22,24,25,26,31,32,33	
60	4	3	8	2	鸟尽弓藏,尽善尽美,美人迟暮,似水流年,左邻右舍,左右开弓,自求多福,迟疑观望,迟暮之年,舍近求远,以观后效,洞天福地	鸟,尽,善,尽,美,似,左,右,开,弓,人,水,邻,藏,迟,流,右,自,迟,暮,之,年,舍,近,求,远,疑,多,以,观,后,效,洞,天,福,地,望	3,3,4,5,6,8,0,1,2,3,6,8,0,3,6,8,0,2,5,6,7,8,0,1,2,3,5,2,4,5,6,7,0,1,2,3,5	8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1	1,3,5,6,8,9,10,11,12,14,19,21,22,24,26,29,31,32,33,34	
61	4	4	9	2	严于律己,心有灵犀,了然于胸,人人自危,人杰地灵,损兵折将,损己利人,安家落户,安危与共,落叶知秋,蓬门荜户	严,心,了,然,于,胸,有,律,人,杰,地,灵,损,己,利,人,犀,兵,自,折,安,危,与,共,将,家,落,叶,知,秋,蓬,门,荜,户	2,7,0,1,2,3,7,2,4,5,6,7,1,2,3,4,7,1,4,1,3,4,5,6,1,3,3,4,5,6,0,1,2,3	8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0	0,2,4,6,9,11,12,15,16,19,20,21,26,29,30,32	
62	4	4	9	2	乱臣贼子,绝无仅有,手无寸铁,铁石心肠,优柔寡断,子虚乌有,虚度年华,肝肠寸断,寸步不离,一年半载,宠辱不惊	乱,绝,臣,手,无,寸,铁,优,贼,仅,石,柔,子,虚,乌,有,心,寡,度,肝,肠,寸,断,一,年,半,载,步,华,宠,辱,不,惊,离	1,4,1,3,4,5,6,8,1,4,6,8,1,2,3,4,6,8,2,5,6,7,8,1,2,3,4,7,2,5,6,7,8,7	7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0	0,3,4,6,7,8,11,12,13,15,16,20,21,22,23,24,26,28,29,31,32	
63	4	4	9	2	月明星稀,明争暗斗,斗转星移,行将就木,恬不知耻,鱼死网破,移花接木,花好月圆,不顾死活,破镜重圆	月,明,争,暗,斗,行,星,转,将,稀,星,就,恬,鱼,移,花,接,木,不,顾,死,活,好,知,网,月,耻,破,镜,重,圆	2,2,3,4,5,8,2,5,8,2,5,8,1,3,5,6,7,8,1,2,3,4,6,1,3,6,1,3,4,5,6	8,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1	0,1,2,4,6,8,10,11,12,13,14,15,17,18,20,23,27,30	
64	4	4	9	2	明哲保身,明火执仗,戒骄戒躁,骄兵必败,身不由己,不仁不义,立地成佛,一笑了之,一败涂地,不苟言笑,操之过急	明,火,执,仗,哲,戒,骄,戒,躁,保,兵,身,不,由,己,必,立,仁,一,败,涂,地,不,苟,言,笑,成,义,了,佛,操,之,过,急	1,2,3,4,1,5,6,7,8,1,6,1,2,3,4,6,8,2,5,6,7,8,2,3,4,5,8,2,5,8,4,5,6,7	7,7,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0	0,2,4,5,7,10,11,12,14,15,19,21,22,23,25,26,29,31,33	
65	4	4	9	2	求同存异,争奇斗艳,同舟共济,德高望重,才高八斗,异想天开,开卷有益,卷土重来,来历不明,子虚乌有,淡泊明志	求,争,同,舟,共,济,德,奇,存,才,高,八,斗,异,想,天,开,望,艳,卷,土,重,来,子,虚,乌,有,历,益,不,淡,泊,明,志	1,8,1,2,3,4,6,8,1,5,6,7,8,1,2,3,4,6,8,4,5,6,7,1,2,3,4,7,4,7,5,6,7,8	7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0	2,3,4,7,8,9,10,12,14,15,16,19,21,22,24,25,28,29,30,31,32	
66	4	4	9	2	驾轻就熟,就地正法,洗心革面,心术不正,法力无边,力能扛鼎,人心涣散,人面桃花,桃花流水,避而不谈,鼎足而立,举止言谈	驾,轻,就,熟,洗,地,心,术,不,正,革,法,力,无,边,人,面,桃,花,能,心,花,扛,避,涣,流,鼎,足,而,立,散,水,不,举,止,言,谈	2,3,4,5,1,4,1,2,3,4,1,4,5,6,7,0,1,2,3,5,0,2,5,7,0,2,5,6,7,8,0,2,7,4,5,6,7	8,8,8,8,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,0,0,0,0	0,3,5,6,7,9,11,12,14,15,16,18,21,22,24,25,26,28,31,32,33,34,35	
67	4	4	9	2	雨打风吹,打击报复,吹毛求疵,善有善报,有气无力,无孔不入,阳春白雪,孔武有力,有勇有谋,大而化之,大地回春,有伤风化	雨,打,风,吹,击,毛,善,有,善,报,求,气,复,疵,无,无,阳,孔,武,有,力,大,地,回,春,不,勇,而,白,入,有,伤,风,化,雪,谋,之	4,5,6,7,5,7,2,3,4,5,7,3,5,7,0,3,8,0,1,2,3,5,6,7,8,0,2,5,8,0,2,3,4,5,8,2,5	8,8,8,8,7,7,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0	0,2,3,4,6,8,10,11,12,13,14,17,18,20,22,23,26,27,28,29,30,32,33,34,35,36	
68	4	4	9	2	一应俱全,一叶知秋,有始有终,有求必应,身无长物,无独有偶,全神贯注,神通广大,推波助澜,推而广之,拔苗助长	一,叶,知,秋,有,求,必,应,身,始,俱,无,独,有,偶,全,神,贯,注,长,终,通,物,推,而,广,之,波,大,拔,苗,助,长,澜	5,6,7,8,2,3,4,5,0,2,5,0,1,2,3,5,6,7,8,0,2,6,0,4,5,6,7,4,6,2,3,4,5,4	8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,1,1,1,1,0	0,1,2,4,5,6,8,10,12,13,15,17,18,19,20,21,22,23,25,26,27,29,30,32	
69	4	4	9	2	喷薄欲出,死心塌地,曲意逢迎,心猿意马,出人头地,人老珠黄,貌合神离,云消雾散,珠联璧合,妻离子散	喷,死,曲,薄,心,猿,意,马,欲,塌,逢,出,人,头,地,迎,老,貌,云,珠,联,璧,合,消,黄,神,雾,妻,离,子,散	1,4,6,1,4,5,6,7,1,4,6,1,2,3,4,6,2,5,7,2,3,4,5,7,2,5,7,4,5,6,7	7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0	0,1,2,5,7,8,9,10,11,13,16,17,18,19,21,25,26,28,30	
70	4	4	9	2	不立文字,文过饰非,惟妙惟肖,妙不可言,非同小可,量体裁衣,言归正传,归心似箭,体无完肤,肤如凝脂,如狼似虎	不,立,文,字,过,惟,妙,惟,肖,饰,不,非,同,小,可,量,言,归,正,传,体,无,完,肤,心,裁,如,狼,似,虎,衣,凝,箭,脂	0,1,2,3,2,4,5,6,7,2,5,2,3,4,5,1,5,6,7,8,1,2,3,4,6,1,4,5,6,7,1,4,6,4	8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0	0,1,3,4,6,7,8,9,10,11,13,14,17,18,19,20,22,23,25,26,28,29,32,33	
71	4	4	9	2	三阳开泰,泰山北斗,耀武扬威,山南海北,南柯一梦,斗志昂扬,志在四方,一目十行,一板一眼,我行我素	三,阳,开,泰,山,耀,山,南,海,北,武,柯,斗,志,昂,扬,一,板,一,眼,在,威,目,梦,四,十,方,我,行,我,素	2,3,4,5,5,8,2,3,4,5,8,3,5,6,7,8,1,2,3,4,6,8,1,3,6,1,6,0,1,2,3	7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,0,0,0,0	1,3,5,7,8,9,12,15,16,18,19,20,21,23,24,25,27,28	
72	4	4	9	2	良莠不齐,别有滋味,有朝一日,味同嚼蜡,不屑一顾,一枕黄粱,黄道吉日,吉祥如意,恩重如山,如释重负,麻痹大意	良,莠,别,有,滋,味,不,屑,一,顾,朝,同,齐,枕,一,嚼,黄,道,吉,日,蜡,粱,祥,恩,如,释,重,负,麻,痹,大,意,如,山	1,1,5,6,7,8,1,2,3,4,6,8,1,3,6,8,3,4,5,6,8,3,5,7,5,6,7,8,2,3,4,5,7,7	8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,0	0,1,3,4,5,6,8,10,14,15,16,18,20,21,24,25,26,28,29,31,32,33	
73	4	4	9	2	移风易俗,风口浪尖,浪子回头,月下老人,月圆花好,白驹过隙,白头偕老,为所欲为,人心所向,指腹为婚	移,风,口,浪,尖,易,子,月,圆,花,好,俗,回,下,白,头,偕,老,为,驹,人,心,所,向,过,欲,隙,指,腹,为,婚	1,1,2,3,4,1,3,5,6,7,8,1,3,5,2,3,4,5,7,2,5,6,7,8,2,7,2,5,6,7,8	7,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0	0,1,2,3,7,8,11,12,14,16,17,20,22,24,25,26,28,29,30	
74	4	4	9	2	瞒天过海,天女散花,散兵游勇,抖擞精神,未卜先知,奋笔疾书,奋勇当先,物竞天择,神来之笔,来日方长,天各一方	瞒,天,女,散,花,抖,过,兵,未,擞,海,游,卜,精,奋,勇,当,先,物,神,来,之,笔,知,竞,日,疾,天,各,一,方,书,择,长	4,4,5,6,7,2,4,6,8,2,4,6,8,2,5,6,7,8,0,2,3,4,5,8,0,3,5,0,1,2,3,5,0,3	8,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0	0,2,3,4,5,6,7,8,9,10,11,12,14,16,17,18,19,20,22,27,30,31,32,33	
75	4	4	9	2	热火朝天,热血沸腾,咬牙切齿,咬文嚼字,朝气蓬勃,蓬头垢面,口干舌燥,口齿伶俐,唾手可得,唾面自干,舌战群儒,深得人心	热,血,沸,腾,火,咬,文,嚼,字,朝,气,蓬,勃,牙,天,头,切,垢,口,齿,伶,俐,唾,面,自,干,手,舌,战,群,儒,可,燥,深,得,人,心	0,1,2,3,0,5,6,7,8,0,1,2,3,5,0,2,5,2,4,5,6,7,1,2,3,4,1,4,5,6,7,1,4,0,1,2,3	8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0	0,1,3,5,7,9,10,13,14,15,17,18,19,21,23,24,26,27,29,30,32,33,34	
76	4	4	9	2	真刀真枪,真知灼见,两败俱伤,两面三刀,唉声叹气,真凭实据,实心实意,声色俱厉,言而有信,言简意赅,应有尽有,信赏必罚	真,知,灼,见,两,面,三,刀,唉,败,真,凭,实,据,声,色,俱,厉,枪,心,叹,伤,实,气,言,简,意,赅,而,应,有,尽,有,信,赏,必,罚	5,6,7,8,2,3,4,5,0,2,5,6,7,8,0,1,2,3,5,7,0,2,7,0,5,6,7,8,5,2,3,4,5,5,6,7,8	8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,1,1,1,1,0,0,0,0	0,1,3,4,5,6,7,8,9,11,13,15,16,18,19,20,25,26,29,31,32,33,34,36	
77	4	4	9	2	狭路相逢,相得益彰,充耳不闻,耳目昭彰,昭然若揭,塞翁失马,杀鸡儆猴,鸡犬相闻,若有所失,猴年马月	狭,路,相,逢,得,充,益,耳,目,昭,彰,塞,杀,不,然,翁,鸡,犬,相,闻,若,有,所,失,儆,揭,马,猴,年,马,月	4,5,6,7,6,3,6,3,4,5,6,8,0,3,5,8,0,1,2,3,5,6,7,8,0,5,8,0,1,2,3	8,8,8,8,7,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1	1,2,4,7,8,9,10,11,13,15,16,17,19,20,21,23,24,25,28,29	
78	4	4	9	2	黔驴技穷,穷山恶水,嗷嗷待哺,百年树人,百废待兴,似是而非,似水流年,人财两失,人人自危,两小无猜,万无一失	黔,驴,技,穷,嗷,山,嗷,恶,百,废,待,兴,似,水,流,年,哺,是,树,而,人,人,自,危,非,财,两,小,无,猜,万,无,一,失	0,1,2,3,7,3,7,3,5,6,7,8,2,3,4,5,7,2,5,2,4,5,6,7,2,4,4,5,6,7,1,2,3,4	8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0	0,1,3,5,6,8,10,11,12,13,15,17,18,20,22,23,25,27,28,30,31,33	
79	4	4	9	2	立足之地,立功赎罪,罪恶深重,举重若轻,重男轻女,男婚女嫁,独善其身,物是人非,善男信女,嫁祸于人,洁身自好	立,功,赎,罪,举,足,恶,重,之,深,若,地,重,男,轻,女,独,婚,物,善,男,信,女,是,其,嫁,祸,于,人,洁,身,自,好,非	0,1,2,3,5,0,3,5,0,3,5,0,3,4,5,6,1,4,7,1,2,3,4,7,1,4,5,6,7,0,1,2,3,7	8,8,8,8,8,7,7,7,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1	0,1,3,4,5,6,10,11,12,13,15,19,20,22,23,24,26,28,29,31,32	
80	4	4	9	2	风声鹤唳,真凭实据,实事求是,杳如黄鹤,如释重负,听风是雨,风华正茂,有意无意,有负众望,正心诚意	风,真,凭,实,据,声,事,杳,如,黄,鹤,求,释,唳,听,风,是,雨,重,华,有,负,众,望,正,心,诚,意,茂,无,意	7,0,1,2,3,7,2,4,5,6,7,2,5,7,0,1,2,3,5,1,4,5,6,7,1,2,3,4,1,4,4	8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,0	2,3,5,6,8,9,10,11,12,13,15,16,17,19,20,21,23,24,26,27,30	
81	4	4	10	3	七手八脚,脚踏实地,身无长物,货真价实,真情实感,风言风语,地大物博,博览群书,言过其实,感慨万千,慨当以慷	七,手,八,脚,身,踏,无,货,真,价,实,长,风,情,地,大,物,博,言,过,其,实,览,风,感,慨,万,千,群,语,当,书,以,慷	2,3,4,5,7,5,7,2,3,4,5,7,0,3,5,6,7,8,0,1,2,3,8,0,3,4,5,6,8,0,4,8,4,4	8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,0	1,2,3,6,7,8,10,11,12,14,16,17,18,19,21,22,23,24,26,27,28,30,32,33	
82	4	4	10	3	貌合神离,合而为一,一举成名,举重若轻,若有若无,时过境迁,叶公好龙,徇私枉法,公报私仇,漫无边际,漫无止境,法力无边	貌,合,而,为,一,神,举,重,若,轻,离,成,有,时,叶,徇,名,若,过,公,报,私,仇,漫,无,止,境,好,枉,无,迁,龙,法,力,无,边,际	1,1,2,3,4,1,4,5,6,7,1,4,6,8,0,2,4,6,8,0,1,2,3,5,6,7,8,0,2,5,8,0,2,3,4,5,5	8,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0	0,2,3,5,6,8,9,10,11,12,16,18,19,20,21,24,25,26,27,29,32,33,34,36	
83	4	4	10	3	血战到底,大好河山,好色之徒,马到成功,功败垂成,徒有其名,有朝一日,积土成山,积小成大,一抔黄土,海誓山盟	血,大,好,河,山,战,色,马,到,成,功,之,底,败,徒,有,其,名,垂,朝,积,小,成,大,一,抔,黄,土,日,成,海,誓,山,盟	5,0,1,2,3,5,1,4,5,6,7,1,5,7,1,2,3,4,7,2,5,6,7,8,2,3,4,5,2,5,3,4,5,6	8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0	0,1,3,4,5,6,7,9,10,11,12,13,15,16,20,21,22,24,25,27,28,29,31,33	
84	4	4	10	3	班师回朝,朝秦暮楚,千差万别,千回百转,朝朝暮暮,朝钟暮鼓,别具一格,一呼百应,击中要害,击鼓鸣金,百发百中	班,师,回,朝,千,回,百,转,秦,差,朝,朝,暮,暮,万,钟,楚,别,具,一,格,暮,呼,击,鼓,鸣,金,百,发,百,中,应,要,害	5,6,7,8,0,1,2,3,8,0,5,6,7,8,0,6,8,0,1,2,3,6,2,5,6,7,8,2,3,4,5,2,5,5	8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,0	0,1,3,4,5,7,8,9,11,12,13,14,15,16,18,19,23,24,26,27,28,30,31,32	
85	4	4	10	3	狐疑不决,狐死首丘,深山老林,深信不疑,决一死战,死而复生,枪林弹雨,弹丸之地,旧事重提,旧病复发	狐,死,首,丘,深,信,不,疑,山,不,老,决,一,死,战,枪,林,弹,雨,而,丸,旧,病,复,发,之,事,生,地,重,提	5,6,7,8,2,3,4,5,2,5,2,5,6,7,8,1,2,3,4,7,3,5,6,7,8,3,5,7,3,5,5	8,8,8,8,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,0	0,1,2,4,6,8,9,11,13,14,16,17,19,20,22,24,25,26,27,30	
86	4	4	10	3	娇生惯养,苟且偷生,偷天换日,脱口而出,脱胎换骨,养家糊口,光明磊落,口齿伶俐,口出狂言,言简意赅,明眸皓齿	娇,苟,且,偷,生,生,天,惯,脱,胎,换,骨,养,家,糊,口,日,而,光,口,出,狂,言,明,眸,皓,齿,简,磊,伶,意,落,俐,赅	1,4,5,6,7,1,6,1,4,5,6,7,1,2,3,4,6,4,0,3,4,5,6,0,1,2,3,6,0,3,6,0,3,6	8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0	0,2,3,4,6,7,9,10,12,14,15,16,19,20,22,23,24,26,28,29,30,31,33	
87	4	4	10	3	精卫填海,利欲熏心,欲壑难填,百川归海,海纳百川,斗转星移,泥古不化,泥牛入海,入木三分,潜移默化	精,利,卫,欲,壑,难,填,百,熏,海,纳,百,川,心,归,斗,泥,牛,入,海,转,古,木,星,不,三,潜,移,默,化,分	5,2,5,2,3,4,5,8,2,5,6,7,8,2,8,3,5,6,7,8,3,5,7,3,5,7,2,3,4,5,7	8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0	0,1,2,3,5,7,8,9,10,12,16,17,18,20,22,23,24,26,27,28,30	
88	4	4	10	3	翻箱倒柜,倒行逆施,例行公事,逆水行舟,披肝沥胆,叫苦连天,好高骛远,好事多磨,多事之秋,劳苦功高,胆大包天	翻,箱,倒,柜,行,例,逆,水,行,舟,施,公,披,叫,好,事,多,磨,肝,劳,苦,功,高,事,沥,连,骛,之,胆,大,包,天,远,秋	2,3,4,5,4,6,4,5,6,7,4,6,0,3,5,6,7,8,0,2,3,4,5,7,0,3,5,7,0,1,2,3,5,7	8,8,8,8,7,7,6,6,6,6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1	1,2,3,5,6,8,9,10,11,12,13,14,16,17,19,20,22,23,24,28,29,31,32	
89	4	4	10	3	贻害无穷,晓以利害,五短身材,言传身教,生而知之,人心难测,人穷志短,知易行难,因地制宜,因材施教,粗制滥造	贻,晓,以,利,害,无,五,言,生,人,穷,志,短,传,而,心,身,身,知,易,行,难,因,材,施,教,之,测,地,粗,制,滥,造,宜	4,1,2,3,4,4,6,8,0,3,4,5,6,8,0,3,6,8,0,1,2,3,5,6,7,8,0,3,5,4,5,6,7,5	8,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0	1,2,4,8,10,11,12,13,14,15,19,21,23,24,25,26,28,29,31,32,33	
